target_id	length	eff_length	est_counts	tpm
ankrd49	1221	1095.22	217	16.7092
LOC107373271	775	649.293	18.6185	2.41825
tmcc3(2of2)	3680	3554.22	187	4.43705
necap1(1of2)	1195	1069.22	37	2.91831
psma1	1098	972.22	1411	122.394
nedd1	2191	2065.22	250	10.2087
pcdhac2(1of5)	6020	5894.22	71.3845	1.02135
ccbl2	1835	1709.22	43	2.12162
gfm2(1of2)	2182	2056.22	22	0.902299
lims1(1of2)	1483	1357.22	115	7.1457
fig4	3738	3612.22	117	2.73155
hs2st1(1of2)	2897	2771.22	301	9.15995
sox14(1of2)	2067	1941.22	4	0.173773
map2(1of2)	8284	8158.22	55	0.568545
rimbp2(1of3)	1462	1336.22	2	0.126226
tmem125(2of2)	2166	2040.22	6	0.248011
fmnl3	4125	3999.22	555.649	11.7172
gjc1(4of5)	3700	3574.22	12	0.283138
nt5dc2	2293	2167.22	1094	42.5708
cdc37l1	3009	2883.22	1006.36	29.4357
gng13(2of2)	885	759.22	29.111	3.2336
abcg2(2of3)	3262	3136.22	8	0.21512
anpep(6of7)	3423	3297.22	23	0.588271
gimap9(10of10)	1561	1435.22	8	0.470077
ankrd24	2930	2804.22	11	0.33081
foxb1(3of3)	2052	1926.22	3	0.131345
capn15(2of2)	4026	3900.22	84	1.8163
LOC107388967	2396	2270.22	164	6.09219
plb1(1of2)	4579	4453.22	26.3802	0.499575
mthfr	2980	2854.22	58	1.71371
zfyve19	2895	2769.22	178	5.42076
cyp21a1	1894	1768.22	7	0.333856
mpz	3633	3507.22	25.338	0.609265
LOC107379182	2289	2163.22	18	0.701729
rdh8(2of3)	1959	1833.22	306	14.0768
adgrd1	3380	3254.22	144.163	3.73598
synj1	7393	7267.22	364.521	4.23011
hrasls(2of2)	1156	1030.22	4	0.327437
vat1l(1of2)	2291	2165.22	5	0.194745
cdc42bpb(1of2)	6536	6410.22	336.11	4.42187
adgrl4(1of2)	2660	2534.22	10	0.332777
taf11	1085	959.22	689.429	60.6134
ammecr1	6293	6167.22	101	1.38111
zdhhc7	3539	3413.22	73	1.80367
bsdc1	2487	2361.22	462	16.5007
upf3a	2591	2465.22	44	1.5052
lin28b	1546	1420.22	258	15.3201
sult1c3	1600	1474.22	18.3295	1.04854
pabpn1(2of2)	1449	1323.22	652.968	41.6157
tp53bp2(2of2)	5067	4941.22	72	1.22884
cenpf(1of2)	7022	6896.22	698.378	8.54038
wrap73	1747	1621.22	307	15.9696
samsn1	2841	2715.22	27	0.838603
hs3st1(3of3)	1943	1817.22	21	0.974562
cmklr1(3of4)	1795	1669.22	9	0.454702
tap2(1of2)	2654	2528.22	2	0.0667133
dpf1(3of3)	2010	1884.22	3.04422	0.136252
bmpr1b(1of2)	2722	2596.22	199	6.46411
lrrc73	1598	1472.22	12	0.687394
LOC107383629	1024	898.22	1	0.093889
racgap1(1of3)	2614	2488.22	22	0.745644
zfp692	2943	2817.22	1075.34	32.1902
tmem60(2of2)	895	769.22	66	7.23587
nup214	6491	6365.22	975	12.9178
unc5a(2of2)	2231	2105.22	6	0.240354
trappc8	4627	4501.22	502	9.40526
ube2h(1of2)	4374	4248.22	1443	28.6455
fam210a	1820	1694.22	625	31.1106
pptc7(2of2)	1662	1536.22	77	4.22702
kcnt1(1of2)	4307	4181.22	12	0.242034
samd3(8of10)	1938	1812.22	25	1.16339
zbtb11(2of3)	4671	4545.22	485	8.99879
trim33(1of2)	4385	4259.22	310	6.13803
arl11	739	613.293	28.0524	3.85744
lrrc32(2of2)	2663	2537.22	2	0.0664767
nr2f1	3957	3831.22	235	5.17283
tpte2	2415	2289.22	112	4.12599
slu7	2355	2229.22	1445.82	54.6966
chst15(1of2)	2947	2821.22	80.003	2.39148
mepce(2of2)	3971	3845.22	291	6.38218
snx9(1of2)	1855	1729.22	600	29.2616
tmem33	1970	1844.22	484.796	22.1689
arhgap6(2of3)	2598	2472.22	29.5083	1.0066
igkv13-85(2of2)	1690	1564.22	8	0.43131
dusp2	1706	1580.22	3	0.160104
LOC107382193	861	735.22	0	0
cpeb1	3067	2941.22	21	0.602129
rfwd3	3096	2970.22	229	6.50196
nt5c1a(2of3)	1138	1012.22	860	71.6508
evl(2of4)	1988	1862.22	5	0.226431
tmcc1(2of2)	3008	2882.22	16	0.468156
gfra2(1of4)	2750	2624.22	52.4602	1.68588
vip(1of2)	625	499.414	3	0.506592
prrc2b	8809	8683.22	1476	14.3352
tef	2244	2118.22	2476	98.5773
rbm12b(3of3)	6107	5981.22	208	2.93272
gatad2b	5674	5548.22	45	0.684
cttnbp2nl(1of2)	2296	2170.22	47	1.82638
psma4	1037	911.22	598	55.3446
glmn(1of2)	1998	1872.22	512	23.0627
hnmt(3of3)	2591	2465.22	6.7965	0.232502
ndufs2	1493	1367.22	1594	98.3213
pex12	1920	1794.22	23	1.08106
akna(2of2)	4516	4390.22	343.552	6.59939
ccs	1743	1617.22	376	19.6072
gck	1969	1843.22	18.3173	0.838071
tuba1b(1of2)	1599	1473.22	13.9409	0.798031
apba1(2of3)	3077	2951.22	325	9.28708
gpr35	1021	895.22	6	0.565222
gnao1(1of3)	2747	2621.22	66	2.12343
fam135a	5360	5234.22	192	3.09348
slc35a3(1of2)	2550	2424.22	31	1.07842
tmem47(3of3)	3010	2884.22	90.8494	2.65638
tsc1(1of2)	4134	4008.22	91.651	1.92834
akap9(2of2)	12917	12791.2	373	2.4592
cptp(1of3)	1223	1097.22	44	3.38187
crygb(13of19)	693	567.414	3	0.445881
amigo1(2of3)	6502	6376.22	89.9551	1.18976
c18orf54	1974	1848.22	157	7.1638
trappc6b	1683	1557.22	121	6.55289
fat1(1of4)	15148	15022.2	1536	8.62292
slc35b1	2417	2291.22	16	0.588912
wdr11(2of2)	2511	2385.22	102.546	3.62565
msx2(3of3)	1667	1541.22	163	8.91909
nfxl1	2893	2767.22	632	19.2606
prkd1	4898	4772.22	23	0.406448
znf235(107of148)	2845	2719.22	431.457	13.3811
LOC107389330	2547	2421.22	33.0664	1.15173
matn4(2of2)	3275	3149.22	79	2.11554
rs1(1of2)	1853	1727.22	24	1.17182
ints6(2of2)	4594	4468.22	415.932	7.85027
slc37a4(1of2)	2079	1953.22	9	0.388588
fam131b(2of2)	4492	4366.22	39.3806	0.760631
fastk	3115	2989.22	166	4.68325
pqlc2	1616	1490.22	113	6.39478
pld6	1740	1614.22	7	0.365707
uimc1	3948	3822.22	219	4.83199
sephs1	1812	1686.22	41	2.05053
vps16(2of2)	2778	2652.22	881.364	28.0249
ncl(2of2)	3030	2904.22	2718	78.9255
slc19a1	2324	2198.22	309	11.8545
fasn(3of3)	6989	6863.22	46	0.565233
kcnj12(1of4)	4924	4798.22	7	0.123031
rap1b(1of3)	3740	3614.22	11	0.25667
xkr8(2of2)	2049	1923.22	577.953	25.3432
atp5o	906	780.22	4080	441.002
crtam	1633	1507.22	2	0.111905
vash1	1984	1858.22	5	0.226919
pyroxd1	3698	3572.22	444	10.482
flt3	3302	3176.22	5	0.132757
efcab2	881	755.22	7	0.781667
trim27(3of3)	1962	1836.22	11	0.505202
smg5	4981	4855.22	474	8.23317
clstn1(2of2)	5861	5735.22	692.489	10.1826
prdm2(1of2)	5618	5492.22	440	6.7562
pdzd3(1of2)	3247	3121.22	74.3751	2.00956
znf235(115of148)	1518	1392.22	50.0644	3.03262
faf2	2174	2048.22	1520	62.5842
mapt(1of2)	1541	1415.22	3	0.17877
ube2q2(1of2)	3619	3493.22	939	22.6692
LOC107388142	6530	6404.22	986.45	12.9899
plekhn1(1of2)	3109	2983.22	8	0.226153
triml1	2123	1997.22	7	0.295576
prrt2(1of4)	2870	2744.22	18	0.55316
unc13c	9608	9482.22	227	2.01889
clk4	2133	2007.22	26068	1095.24
galnt2	5183	5057.22	150	2.50136
ocm2(2of2)	1028	902.22	173	16.1708
rab4a	2165	2039.22	103	4.25962
hnrnpab(2of2)	1835	1709.22	374	18.4532
sdk2(1of2)	8810	8684.22	47	0.45642
LOC107385906	5216	5090.22	19.9501	0.330527
hace1	3780	3654.22	880	20.3089
cd8b	3597	3471.22	20.2513	0.492005
shc1(1of2)	7683	7557.22	193.072	2.15454
arf6(3of3)	1155	1029.22	7	0.573571
crocc(4of5)	6673	6547.22	40	0.515229
ephx1(1of4)	855	729.22	1	0.115648
clmn	3545	3419.22	33.0009	0.813948
sec24c(1of2)	5366	5240.22	282.516	4.54664
p2ry14	2407	2281.22	134.789	4.98292
or52b2(1of4)	1318	1192.22	0	0
nkx6-3	1724	1598.22	3	0.1583
plpp4(2of3)	4014	3888.22	590.245	12.802
arglu1	1527	1401.22	127	7.64355
fcrla	1454	1328.22	1	0.0634932
ube2a(1of2)	1303	1177.22	408	29.2281
phex	2869	2743.22	65.5662	2.01566
tbx6(2of3)	3123	2997.22	38	1.06921
slc19a3(1of2)	1966	1840.22	5	0.229138
chek1	1725	1599.22	71	3.7441
lztfl1	1878	1752.22	657	31.6209
trub1(1of2)	599	473.607	506	90.101
dcxr(2of2)	910	784.22	1362	146.466
lats2	6927	6801.22	597.636	7.4105
sclt1(3of4)	2306	2180.22	2624.82	101.53
nobox	1422	1296.22	11	0.715668
rimklb	4535	4409.22	779	14.8996
c3orf52	1366	1240.22	7	0.475989
smpd4	2975	2849.22	581	17.1968
cdk9	2074	1948.22	243	10.5188
emc2	959	833.22	542	54.8576
igf1(1of2)	1015	889.22	89	8.4407
crygb(14of19)	676	550.414	3	0.459652
ube2g2	941	815.22	1134.85	117.398
nat9	2622	2496.22	93.9382	3.17363
gpt(4of4)	2077	1951.22	455	19.6654
a2m	4627	4501.22	28.2622	0.529509
wnt4(2of2)	2191	2065.22	8	0.326679
inhba(2of2)	3747	3621.22	29.1057	0.67783
LOC107387954	1028	902.22	34.9223	3.26428
vat1(1of2)	1721	1595.22	18	0.951589
pdss1	2105	1979.22	40	1.70437
hbz(4of8)	1053	927.22	7	0.636668
il17a	719	593.414	4	0.56846
mtcl1(2of3)	2698	2572.22	713.53	23.3938
c9orf69	1380	1254.22	28	1.8827
begain(2of2)	2987	2861.22	10	0.294745
fam181b	2065	1939.22	48	2.08743
cdk5r1(1of3)	2041	1915.22	179.044	7.88384
h3f3a(4of6)	902	776.22	3595	390.581
ecm1(1of2)	1944	1818.22	95	4.40631
kif15	4439	4313.22	27	0.52791
col7a1(2of2)	9629	9503.22	75	0.665561
st6galnac2(1of2)	2923	2797.22	108	3.25608
ccdc73	3899	3773.22	13.1874	0.294745
arl3(3of3)	1469	1343.22	997	62.5958
tsnax	1314	1188.22	683	48.4754
egf	3661	3535.22	56	1.33588
irx6	3755	3629.22	8.06303	0.187362
ccdc148	2359	2233.22	55	2.07696
blnk(2of2)	2112	1986.22	32	1.35869
zfp652	6472	6346.22	237	3.14942
clul1	1805	1679.22	4	0.200886
mc4r	1426	1300.22	1	0.0648606
trim80(8of16)	1141	1015.22	4	0.332275
ddc	2378	2252.22	24	0.898665
vezf1	3473	3347.22	383	9.64966
usp8	4652	4526.22	2303	42.9097
kcnj11(2of2)	2180	2054.22	21	0.862124
il6st(4of7)	4255	4129.22	1040.75	21.2556
etl4(2of2)	8824	8698.22	465.122	4.50956
adprhl1(1of3)	4341	4215.22	18.3505	0.367134
ncoa6	7537	7411.22	246	2.79926
dnah11(5of5)	906	780.22	3	0.324266
tor1a	2027	1901.22	332	14.7266
snw1	2136	2010.22	693	29.0728
saal1	1787	1661.22	103	5.22887
tcea3	3855	3729.22	362.721	8.20261
asb8	2833	2707.22	126	3.92504
rgs21(1of2)	1678	1552.22	4	0.217322
krt15	1730	1604.22	1710	89.8938
tmem38a	1698	1572.22	183	9.81602
ush1c(2of2)	2100	1974.22	35	1.4951
kifap3(2of2)	1242	1116.22	3	0.226657
kmt5a	1812	1686.22	252.816	12.6441
znf235(122of148)	2085	1959.22	663.614	28.5647
sos2	5657	5531.22	148	2.25652
actc1(2of5)	1390	1264.22	2296.52	153.195
znf235(56of148)	1575	1449.22	399.218	23.2313
ino80	6239	6113.22	163.711	2.25843
mef2a(1of3)	753	627.293	1.38103	0.185665
gna14(1of3)	2419	2293.22	62	2.28005
clcn1(2of2)	3397	3271.22	13.8446	0.356918
scrt2(1of3)	2531	2405.22	23.1744	0.81255
llgl1(1of2)	4563	4437.22	497	9.44589
thoc1	2126	2000.22	876	36.9338
cisd2	1793	1667.22	434.724	21.9896
cldn4(19of19)	1156	1030.22	1	0.0818592
glt1d1	1689	1563.22	47	2.53557
ajap1	4508	4382.22	20.72	0.398743
ptpn2(2of2)	2038	1912.22	237	10.4522
afap1l1(2of2)	4131	4005.22	219	4.61121
col1a1(2of2)	6155	6029.22	119.315	1.6689
pln	1642	1516.22	477.694	26.5696
dvl1	3593	3467.22	73	1.77557
brd2(1of4)	7181	7055.22	2272	27.1578
orc5	1810	1684.22	363	18.1763
lifr(1of3)	3390	3264.22	68	1.75682
sept7(2of3)	3294	3168.22	552.699	14.712
chmp6	2119	1993.22	413	17.474
ndufb10	659	533.414	1742	275.411
adcy3(3of3)	1835	1709.22	29	1.43086
hmx3(1of3)	3803	3677.22	8.14257	0.186741
eno4(1of2)	943	817.22	12	1.23834
igsf3(2of2)	4279	4153.22	10	0.203054
fam117a(1of2)	4039	3913.22	160	3.44813
nme3	923	797.22	168	17.7717
slc1a1(5of5)	3149	3023.22	59	1.64581
bcl11b(2of4)	6081	5955.22	25.1566	0.356248
polr2k	410	287.205	502	147.404
casr(42of74)	2114	1988.22	3.62239	0.153648
asic2(1of2)	2454	2328.22	10	0.362221
mrpl11	868	742.22	663	75.3318
srf(1of2)	2259	2133.22	15.1319	0.598212
gramd1b(1of3)	3535	3409.22	19	0.469998
gimap8(5of6)	3163	3037.22	20	0.55533
znf235(123of148)	2886	2760.22	95.175	2.90788
ak7(1of3)	2329	2203.22	62	2.37318
rpl3	1384	1258.22	9698	650.015
grhl2(2of2)	2818	2692.22	33	1.03372
sntg2	2405	2279.22	14	0.518011
ctdp1	3194	3068.22	427	11.7365
psat1	1855	1729.22	7.22961	0.352583
p2ry12(2of4)	1417	1291.22	10	0.653126
tlcd1	4149	4023.22	43.0448	0.902286
kcns2(1of2)	2580	2454.22	29	0.996511
wasl(4of4)	1983	1857.22	95.8563	4.35266
grid2ip(2of2)	7558	7432.22	64	0.726204
spred1(2of2)	2924	2798.22	38	1.14525
arhgap27(1of3)	4932	4806.22	36	0.631679
sybu	2279	2153.22	10	0.39166
u2af1(1of2)	942	816.22	1452	150.023
slc5a8(2of3)	2203	2077.22	17	0.690182
rtl1(9of17)	2553	2427.22	38	1.3203
polr3b	3752	3626.22	334	7.76765
smcr8(2of2)	4857	4731.22	42	0.748641
havcr2(1of2)	2283	2157.22	14	0.547307
gab1(1of2)	3193	3067.22	999	27.4674
sparc(1of2)	1772	1646.22	1483.13	75.9782
dnase1(1of2)	1263	1137.22	86	6.37751
rad9a	1664	1538.22	78	4.27635
pclo(1of3)	3280	3154.22	51	1.36356
col10a1(4of4)	6113	5987.22	14	0.197197
mitf(4of5)	2118	1992.22	11	0.465643
dgcr8	4161	4035.22	893	18.663
sorl1(4of4)	1851	1725.22	62.9794	3.07859
hs3st1(2of3)	2465	2339.22	8	0.288414
nos1ap(1of3)	2361	2235.22	30.4381	1.1484
ppm1b(1of4)	2112	1986.22	12	0.509508
znf865(2of2)	5970	5844.22	637	9.19201
dok7(2of2)	4070	3944.22	1377.86	29.4606
itga8(1of2)	2072	1946.22	1.02825	0.0445558
fam195a(1of2)	1259	1133.22	847	63.0328
tsen2	2042	1916.22	110	4.84111
tecpr1(2of2)	4544	4418.22	25	0.477189
plekha2	2320	2194.22	80	3.07473
plac8l1(2of2)	457	333.412	18	4.55291
heatr1	6812	6686.22	1108	13.9752
sh3gl2(2of2)	2462	2336.22	41.2202	1.48797
tlr13(1of5)	3457	3331.22	3	0.0759478
rpp21	913	787.22	182.641	19.5659
nr2c2(2of2)	6303	6177.22	1852.05	25.2846
tmem189(1of2)	3505	3379.22	179	4.46719
slc2a5	2282	2156.22	5	0.195557
psmd9	764	638.293	769	101.602
vcpkmt	1041	915.22	95	8.75378
tle4(1of2)	2632	2506.22	85	2.86021
crhr1(3of3)	5760	5634.22	20	0.29936
parp16	1550	1424.22	1965	116.354
znf846(1of13)	1058	932.22	24.9203	2.2544
rad21l1	2222	2096.22	11	0.442541
akt3(1of2)	5209	5083.22	258.2	4.28366
rnaseh1(4of4)	4468	4342.22	113.809	2.21035
faim2(2of2)	2276	2150.22	246	9.64828
foxj3(2of2)	5585	5459.22	83.2425	1.28591
dach1(1of2)	2771	2645.22	15	0.478219
cyld(4of4)	4206	4080.22	322	6.65533
cpxm1(1of2)	2572	2446.22	118	4.06803
lactb2	2047	1921.22	430	18.8751
LOC107396818	1277	1151.22	61.5432	4.50837
hdac11	3138	3012.22	50	1.39985
gadd45g(1of3)	1720	1594.22	55.1492	2.91735
cotl1	2368	2242.22	355	13.352
irx4	2614	2488.22	3	0.101679
prelid3b(2of3)	2031	1905.22	2383	105.482
csmd3(3of9)	438	314.603	11	2.94867
syndig1(4of4)	2814	2688.22	201.91	6.33418
dusp10(1of2)	5939	5813.22	53.3166	0.77347
snx25(2of2)	3340	3214.22	104	2.7287
lrrfip1(1of2)	3289	3163.22	19	0.506549
LOC107390974	2195	2069.22	26.2225	1.06872
znf235(121of148)	3198	3072.22	112.121	3.07775
plekhg4(1of5)	6570	6444.22	600	7.85197
scd5(1of2)	761	635.293	4.44616	0.590213
endod1(1of8)	748	622.293	0	0
dnajc28	1997	1871.22	140	6.30958
samd4a	8164	8038.22	398.365	4.17945
cd99l2(2of2)	2100	1974.22	95.8929	4.09627
cacnb4(1of2)	3064	2938.22	23	0.660148
sorl1(3of4)	296	180.67	0	0
cma1(1of3)	949	823.22	13	1.33176
mcm7	2936	2810.22	601	18.0356
LOC107389242	4332	4206.22	12	0.240595
hoxa2(2of2)	1885	1759.22	254.083	12.1801
vstm5	1785	1659.22	13.1834	0.67007
gpr26(1of4)	2008	1882.22	2	0.0896101
amd1	2747	2621.22	252	8.10764
polb	1782	1656.22	179	9.11449
adm(1of2)	1605	1479.22	3	0.171035
mrps21	1878	1752.22	153	7.36377
sv2c(2of2)	3454	3328.22	140.19	3.55223
cer1	1765	1639.22	7	0.360129
fopnl	734	608.354	1269	175.915
rnf103	2663	2537.22	853	28.3523
cyp17a1(2of2)	3091	2965.22	27.2268	0.77435
mrpl38	1419	1293.22	1018	66.3854
ggt7(1of2)	3739	3613.22	71	1.65715
plppr3(2of2)	6086	5960.22	99.4981	1.40783
pibf1	3358	3232.22	132.219	3.44978
cox19	786	660.293	447	57.0911
car5b	3284	3158.22	703	18.772
ptger4(1of4)	3966	3840.22	1360.27	29.8721
unc45b	3194	3068.22	56	1.53921
tsn	1711	1585.22	281.363	14.9684
sdf2(1of2)	1035	909.22	3151	292.265
gxylt1(2of2)	2445	2319.22	43	1.56359
lrg1(2of2)	1169	1043.22	1	0.0808391
gp1bb	1113	987.22	4.16588	0.355869
tmc2(2of2)	3498	3372.22	6	0.150049
rps3a	924	798.22	34355.4	3629.69
rassf5(2of2)	3029	2903.22	14.5503	0.422658
c1orf106(1of2)	3047	2921.22	78.7822	2.27437
prickle1(1of2)	3332	3206.22	56	1.47296
gmppb	2912	2786.22	305	9.23171
arhgap24(4of4)	1404	1278.22	4	0.263908
glmp	1869	1743.22	49	2.37051
LOC107373799	1785	1659.22	292	14.8415
slc41a1(1of2)	2130	2004.22	53.518	2.25191
serpina10(1of2)	1910	1784.22	4464	210.996
trim39(18of27)	2352	2226.22	5	0.189408
b9d2(1of2)	1257	1131.22	81	6.03859
hypk	529	404.242	389	81.1533
gltscr1l	4452	4326.22	355	6.92018
polr3g	1133	1007.22	75.6121	6.33089
ndufa10	1917	1791.22	1694.21	79.7657
nsd1(1of2)	7521	7395.22	239	2.72549
aff4(2of2)	7040	6914.22	654.334	7.98093
carkd	2385	2259.22	1232	45.9885
coa7	980	854.22	157	15.4998
harbi1(22of28)	1370	1244.22	12.9995	0.881104
casr(12of74)	2259	2133.22	3.1715	0.12538
ercc6	4995	4869.22	4445.8	76.9996
stom(2of3)	2446	2320.22	17.0074	0.618169
c9orf85	867	741.22	682	77.5952
spin1(2of4)	2372	2246.22	137	5.14358
sobp(2of2)	8714	8588.22	63.2448	0.621039
vamp5	2465	2339.22	330.408	11.9118
stt3b(2of3)	4695	4569.22	56	1.03358
hmmr(1of2)	3520	3394.22	39	0.968996
nid2	7232	7106.22	353	4.18922
atp8b2(4of5)	3947	3821.22	9.82997	0.216944
kiaa1211l(1of2)	4058	3932.22	31.289	0.671045
acap3(3of3)	1432	1306.22	5	0.322813
wrap53	2810	2684.22	763	23.972
zfp113(1of4)	1152	1026.22	1	0.0821783
npnt(1of2)	2594	2468.22	28	0.956691
cilp(1of2)	4235	4109.22	51	1.04667
LOC107376794	2117	1991.22	2	0.0847048
fat2(2of2)	15718	15592.2	183	0.989784
atoh8	2514	2388.22	206.256	7.28333
mpg	1359	1233.22	22.4789	1.53721
cnpy2(2of3)	359	238.727	2.14309	0.757071
psd(2of2)	9544	9418.22	63	0.564117
pitpnm3	3857	3731.22	8	0.180816
or1n1	793	667.293	3	0.379142
cs	4183	4057.22	998	20.7443
rassf7	2156	2030.22	71	2.94926
LOC107375623	2153	2027.22	929.088	38.6504
pde9a(2of2)	3075	2949.22	12	0.34314
mtg2	1550	1424.22	675	39.9691
adprhl1(2of3)	1750	1624.22	20.1753	1.04754
nmu	795	669.293	5.1079	0.643612
adcy8(3of3)	6037	5911.22	13	0.185466
tmem201	2914	2788.22	171	5.1721
spata13	4664	4538.22	105.311	1.95698
stk17b(2of2)	3715	3589.22	189.899	4.46191
fam46a(4of4)	2150	2024.22	57	2.37473
smc4	4230	4104.22	1208	24.8218
trim39(24of27)	2883	2757.22	21	0.642311
prss8(2of6)	2570	2444.22	7	0.241521
cd209e	1001	875.22	8	0.770851
trim44	4318	4192.22	125.452	2.52365
aig1(1of2)	1614	1488.22	222	12.5801
slc35a4	1280	1154.22	80	5.84519
serpinh1	1984	1858.22	755	34.2647
tbc1d2	5360	5234.22	103	1.65952
sema7a(2of3)	2773	2647.22	18	0.573429
cap1	2035	1909.22	306.598	13.5429
anapc11	742	616.293	207	28.3257
fam188b(2of2)	2811	2685.22	299	9.3905
reep5(3of3)	915	789.22	2650	283.169
adck2	2674	2548.22	32	1.05904
ocln(4of4)	2093	1967.22	163	6.98767
asb16(1of2)	2262	2136.22	0	0
bnip1(2of2)	1277	1151.22	313	22.9289
LOC107382071	1529	1403.22	30.8307	1.85291
rasgrp2	2461	2335.22	71	2.56406
pcyt1b(1of2)	2593	2467.22	8	0.273451
gabrr1(2of2)	2579	2453.22	6	0.206259
rab17	1699	1573.22	10	0.536053
lamp1(1of4)	1313	1187.22	11	0.781374
ap2s1(2of2)	324	206.108	1.06216	0.434602
c5orf51	1623	1497.22	80	4.50611
hectd2(2of2)	1189	1063.22	1165	92.406
slc7a9	6441	6315.22	432	5.7689
brk1	751	625.293	327	44.1024
kdm5b(2of2)	5477	5351.22	365	5.75225
grhpr(1of3)	1689	1563.22	45	2.42767
terf2	2254	2128.22	181.923	7.20889
maf(2of2)	3529	3403.22	5	0.123902
cdo1	1614	1488.22	988	55.987
fbxo48	1002	876.22	814.66	78.4081
apod(3of3)	748	622.293	0	0
taar1(1of6)	1267	1141.22	48.8877	3.61267
smtnl2(3of3)	1729	1603.22	50	2.63011
adgrl2(1of3)	7406	7280.22	304	3.52149
pdzrn3	4015	3889.22	193	4.18497
taar6(14of19)	878	752.22	3	0.336336
lrrtm1	3397	3271.22	19	0.489825
crygb(12of19)	639	513.414	1	0.164259
LOC107391435	2233	2107.22	3	0.120063
prrc2c	9287	9161.22	166	1.5281
veph1	4997	4871.22	105	1.81781
porcn(2of2)	2907	2781.22	39	1.18257
LOC107382689	3907	3781.22	153	3.41238
hspb7(1of3)	906	780.22	0	0
LOC107395383	873	747.22	20.3811	2.30025
sstr5(2of4)	5952	5826.22	9	0.130273
eed	1816	1690.22	120	5.98736
rnf26	3598	3472.22	201	4.88187
gripap1(2of2)	2121	1995.22	9.06773	0.38327
rap1gap(3of3)	3872	3746.22	466	10.4904
abhd4	1509	1383.22	471	28.7162
ccdc120(2of2)	3191	3065.22	12	0.330154
samd14	1593	1467.22	19	1.09208
speg(3of3)	13818	13692.2	142	0.874605
LOC107391423	1202	1076.22	14	1.09705
wasf1	4174	4048.22	300.714	6.26451
rpl22l1	572	446.653	1131	213.545
LOC107380152	1010	884.22	42	4.00577
rbm12b(2of3)	2911	2785.22	724	21.9218
irx1(1of4)	2786	2660.22	266.445	8.44671
otx2(1of4)	1918	1792.22	77	3.62324
adgra2	5520	5394.22	78.2598	1.22351
spcs1	524	399.242	352	74.354
galnt1	3590	3464.22	537.294	13.0799
hoxa13(2of2)	1736	1610.22	18	0.942724
sepn1	3014	2888.22	522	15.2419
ttbk2(1of2)	4617	4491.22	143.035	2.68582
lhx2	2297	2171.22	55	2.13627
vac14	3271	3145.22	26	0.69714
pgbd5(1of4)	1371	1245.22	2.23721	0.151516
dsg2(2of2)	5163	5037.22	144	2.41084
tmem178a	2069	1943.22	6	0.260391
tap2(2of2)	2685	2559.22	20.4435	0.673667
rhcg(1of4)	1612	1486.22	2	0.113487
gsg2	4351	4225.22	79.7054	1.59087
ran	1024	898.22	10146	952.598
phf6(2of2)	1718	1592.22	1679	88.9293
ace(5of6)	1814	1688.22	15.7342	0.785981
figla	1327	1201.22	5	0.351031
ethe1(2of2)	1311	1185.22	3	0.213462
kcnip3(2of2)	1036	910.22	8.00085	0.741289
ceacam1(2of2)	2640	2514.22	128.367	4.30573
zbtb7b	3998	3872.22	21	0.457359
zdhhc16(2of2)	2040	1914.22	67	2.95176
gramd1b(2of3)	2557	2431.22	58	2.01188
rgs11	2927	2801.22	33.1522	0.998075
hpcal1(1of2)	3529	3403.22	32.7573	0.811737
gk5	2313	2187.22	34	1.31094
rgs8(2of2)	4215	4089.22	884	18.2309
znrf1(1of2)	1379	1253.22	13	0.87481
nckap1l	4849	4723.22	16	0.28568
fhdc1(4of5)	4530	4404.22	19	0.363816
cenpe(3of3)	876	750.22	9	1.0117
rbms1(1of2)	3343	3217.22	289.838	7.59752
pla2g12a	1633	1507.22	104	5.81908
gatad2a(2of2)	3362	3236.22	475	12.3781
snu13	792	666.293	3338	422.492
sgf29	1543	1417.22	75	4.46294
sh3bgrl3(2of2)	652	526.414	10	1.60203
rab1a(2of3)	1274	1148.22	467	34.2996
lancl1	2234	2108.22	1147	45.8823
ano9(2of2)	3436	3310.22	14	0.356672
prph2(4of6)	1765	1639.22	6	0.308682
wipi1(1of2)	2274	2148.22	20	0.785143
vps9d1	4490	4364.22	152	2.93721
il1rap(2of3)	3378	3252.22	74	1.91889
ppp1r15b(1of2)	4301	4175.22	208.344	4.20822
rbm39(2of2)	2013	1887.22	275	12.2887
vps13a	10947	10821.2	465	3.62388
sar1b(3of3)	2040	1914.22	24	1.05735
pdzd7(2of3)	1099	973.22	6.19343	0.536683
tpm3(1of4)	1304	1178.22	2519	180.301
mrps24	1093	967.22	124	10.8117
wdr46	2034	1908.22	1353	59.7953
slc12a9(3of3)	4182	4056.22	59	1.22667
atp6ap1l(1of2)	1225	1099.22	13	0.99737
trim55(1of2)	3004	2878.22	227.986	6.68008
zdhhc18(2of2)	4095	3969.22	294.517	6.25752
adora1(4of5)	2170	2044.22	4	0.165017
prep	2824	2698.22	44	1.37522
spi1(2of2)	2537	2411.22	6	0.209851
pdgfb(2of2)	3395	3269.22	19.0941	0.492552
f13a1(1of2)	3304	3178.22	39	1.03485
adcy5	5808	5682.22	33.4338	0.49621
casp2	1915	1789.22	118.099	5.56646
cd9(4of5)	1303	1177.22	116	8.30994
